years,months,year_month,days,cardinal_direction,speed_bin,count_freq,count_total,perc_freq,cumulative_perc_freq
2010,6,2010-June,9,NE,3,41,787,5.21,35.452
2010,6,2010-June,9,W,2,23,787,2.922,4.574
2010,6,2010-June,16,E,3,51,678,7.522,24.779
2010,6,2010-June,17,NE,3,8,633,1.264,16.746
2010,6,2010-June,17,S,2,35,633,5.529,11.058
2010,6,2010-June,17,S,3,1,633,0.158,11.216
2010,6,2010-June,19,N,1,59,678,8.702,8.702
2010,6,2010-June,19,S,3,4,678,0.59,5.604
2010,6,2010-June,20,W,3,1,634,0.158,4.732
2010,6,2010-June,22,SE,2,126,736,17.12,23.098
2010,6,2010-June,23,N,1,33,603,5.473,5.473
2010,6,2010-June,23,NE,1,117,603,19.403,19.403
2010,6,2010-June,24,N,2,27,628,4.299,10.828
2010,6,2010-June,26,S,3,26,713,3.647,15.008
2010,7,2010-July,8,SE,1,11,674,1.632,1.632
2010,7,2010-July,11,E,1,33,663,4.977,4.977
2010,7,2010-July,11,NW,2,22,663,3.318,7.994
2010,7,2010-July,12,N,3,5,320,1.563,4.688
2010,7,2010-July,14,E,8,5,620,0.806,9.838
2010,7,2010-July,19,SW,1,9,418,2.153,2.153
2010,7,2010-July,20,SE,2,126,766,16.449,17.232
2010,7,2010-July,22,E,2,43,400,10.75,30.5
2010,7,2010-July,23,N,2,24,491,4.888,13.238
2010,7,2010-July,26,S,2,1,424,0.236,0.472
2010,7,2010-July,30,S,3,5,682,0.733,7.477
2010,7,2010-July,30,SW,2,48,682,7.038,9.384
2010,7,2010-July,31,SE,6,2,557,0.359,33.932
2010,8,2010-August,1,NE,2,7,619,1.131,14.217
2010,8,2010-August,2,NE,2,65,751,8.655,26.232
2010,8,2010-August,3,SE,3,2,684,0.292,1.461
2010,8,2010-August,6,S,3,5,727,0.688,9.492
2010,8,2010-August,9,SW,4,46,434,10.599,35.023
2010,8,2010-August,10,N,2,50,782,6.394,8.952
2010,8,2010-August,12,E,4,4,475,0.842,15.368
2010,8,2010-August,12,S,2,2,475,0.421,0.842
2010,8,2010-August,14,E,2,23,427,5.386,7.962
2010,8,2010-August,15,SW,1,16,584,2.74,2.74
2010,8,2010-August,19,NE,1,77,505,15.248,15.248
2010,8,2010-August,23,NW,3,3,782,0.384,0.896
2010,8,2010-August,28,N,2,28,716,3.911,6.006
2010,8,2010-August,31,W,5,4,619,0.646,20.355
2010,9,2010-September,1,E,1,5,399,1.253,1.253
2010,9,2010-September,5,N,2,23,636,3.616,9.905
2010,9,2010-September,5,N,3,11,636,1.73,11.635
2010,9,2010-September,10,NE,2,80,757,10.568,34.874
2010,9,2010-September,11,SE,2,41,671,6.11,10.432
2010,9,2010-September,11,SW,2,8,671,1.192,5.663
2010,9,2010-September,14,N,2,7,281,2.491,9.964
2010,9,2010-September,20,S,4,16,734,2.18,9.537
2010,9,2010-September,20,SE,4,12,734,1.635,11.58
2010,9,2010-September,21,E,1,57,672,8.482,8.482
2010,9,2010-September,24,SW,4,1,679,0.147,10.604
2010,9,2010-September,27,S,3,4,620,0.645,1.451
2010,9,2010-September,29,SW,1,8,639,1.252,1.252
2010,10,2010-October,3,SW,3,8,617,1.297,5.673
2010,10,2010-October,6,N,2,54,592,9.122,22.467
2010,10,2010-October,8,NW,2,10,414,2.415,12.318
2010,10,2010-October,9,S,4,2,544,0.368,4.963
2010,10,2010-October,15,N,1,23,664,3.464,3.464
2010,10,2010-October,16,E,3,1,395,0.253,8.354
2010,10,2010-October,18,S,6,2,247,0.81,28.745
2010,10,2010-October,19,SE,6,22,232,9.483,80.172
2010,10,2010-October,22,W,1,11,82,13.415,13.415
2010,10,2010-October,30,N,2,36,583,6.175,8.062
2010,10,2010-October,31,E,2,4,560,0.714,4.285
2010,11,2010-November,3,N,4,1,433,0.231,22.402
2010,11,2010-November,3,NE,4,1,433,0.231,28.638
2010,11,2010-November,12,N,1,75,454,16.52,16.52
2010,11,2010-November,15,NE,1,68,699,9.728,9.728
2010,11,2010-November,15,SE,2,20,699,2.861,9.156
2010,11,2010-November,15,W,2,7,699,1.001,9.585
2010,11,2010-November,16,NE,3,1,646,0.155,15.635
2010,11,2010-November,17,N,3,28,632,4.43,21.202
2010,11,2010-November,17,NE,3,23,632,3.639,32.753
2010,11,2010-November,17,NE,4,17,632,2.69,35.443
2010,11,2010-November,20,E,2,81,567,14.286,29.454
2010,11,2010-November,29,W,1,14,405,3.457,3.457
2010,12,2010-December,5,N,4,1,615,0.163,32.033
2010,12,2010-December,5,NE,1,36,615,5.854,5.854
2010,12,2010-December,7,N,3,4,645,0.62,10.233
2010,12,2010-December,7,S,1,19,645,2.946,2.946
2010,12,2010-December,11,SW,2,26,653,3.982,15.314
2010,12,2010-December,12,N,1,61,615,9.919,9.919
2010,12,2010-December,13,SE,3,88,650,13.538,38.615
2010,12,2010-December,14,N,3,2,367,0.545,9.537
2010,12,2010-December,14,SE,1,55,367,14.986,14.986
2010,12,2010-December,18,SE,2,88,338,26.036,32.545
2010,12,2010-December,19,SW,1,8,343,2.332,2.332
2010,12,2010-December,21,N,2,34,687,4.949,11.79
2010,12,2010-December,24,N,2,79,722,10.942,22.161
2010,12,2010-December,31,NE,1,13,414,3.14,3.14
2010,1,2010-January,21,E,3,1,786,0.127,19.593
2010,1,2010-January,22,E,1,24,647,3.709,3.709
2010,1,2010-January,22,SE,3,6,647,0.927,17.002
2010,3,2010-March,24,W,1,2,176,1.136,1.136
2010,3,2010-March,25,S,3,54,719,7.51,8.901
2010,3,2010-March,28,E,1,62,615,10.081,10.081
2010,4,2010-April,2,NW,2,33,693,4.762,9.38
2010,4,2010-April,3,NE,5,2,578,0.346,26.124
2010,4,2010-April,5,S,6,1,729,0.137,10.836
2010,4,2010-April,6,NE,2,3,654,0.459,10.704
2010,4,2010-April,8,SE,1,24,662,3.625,3.625
2010,4,2010-April,9,S,2,22,734,2.997,5.041
2010,4,2010-April,13,SE,3,84,598,14.047,25.92
2010,4,2010-April,14,NE,5,4,612,0.654,20.426
2010,4,2010-April,19,NE,1,109,652,16.718,16.718
2010,4,2010-April,19,SW,1,16,652,2.454,2.454
2010,4,2010-April,20,SE,3,24,602,3.987,22.094
2010,4,2010-April,22,W,2,2,679,0.295,0.884
2010,4,2010-April,28,E,3,7,635,1.102,9.134
2010,4,2010-April,28,S,1,7,635,1.102,1.102
2010,4,2010-April,30,W,3,3,674,0.445,2.522
2010,5,2010-May,1,N,2,195,775,25.161,36.516
2010,5,2010-May,7,E,4,2,646,0.31,19.661
2010,5,2010-May,7,S,4,27,646,4.18,19.351
2010,5,2010-May,17,SE,3,159,677,23.486,37.371
2010,5,2010-May,19,SW,3,14,753,1.859,13.014
2010,5,2010-May,20,N,2,22,737,2.985,7.598
2010,5,2010-May,21,N,1,55,674,8.16,8.16
2010,5,2010-May,21,S,2,29,674,4.303,5.193
2010,5,2010-May,22,SW,2,11,703,1.565,1.849
2010,5,2010-May,28,E,4,6,686,0.875,20.554
2010,5,2010-May,29,S,5,1,700,0.143,6.429
2010,5,2010-May,31,SW,2,33,698,4.728,6.161
2010,6,2010-June,1,N,1,40,717,5.579,5.579
2010,6,2010-June,2,S,3,3,784,0.383,8.418
2010,6,2010-June,3,SW,3,45,689,6.531,12.772
2010,6,2010-June,4,E,1,49,710,6.901,6.901
2010,6,2010-June,7,SW,4,9,734,1.226,12.398
2010,6,2010-June,7,W,1,15,734,2.044,2.044
2010,6,2010-June,8,SE,2,34,741,4.588,7.962
2010,6,2010-June,8,SW,2,24,741,3.239,6.748
2010,6,2010-June,10,E,1,56,679,8.247,8.247
2010,6,2010-June,12,NE,1,70,751,9.321,9.321
2010,6,2010-June,18,N,4,10,611,1.637,6.711
2010,6,2010-June,19,S,1,17,678,2.507,2.507
2010,6,2010-June,20,S,3,15,634,2.366,8.36
2010,6,2010-June,24,SE,4,5,628,0.796,6.688
2010,6,2010-June,25,NE,1,106,721,14.702,14.702
2010,6,2010-June,25,NW,2,7,721,0.971,1.803
2010,6,2010-June,26,W,1,32,713,4.488,4.488
2010,6,2010-June,27,E,3,4,722,0.554,28.531
2010,6,2010-June,27,S,2,15,722,2.078,4.848
2010,6,2010-June,28,S,2,21,656,3.201,5.335
2010,6,2010-June,28,SW,3,14,656,2.134,6.707
2010,6,2010-June,29,S,3,9,606,1.485,7.26
2010,6,2010-June,30,S,3,5,673,0.743,17.088
2010,6,2010-June,30,SE,2,62,673,9.212,13.372
2010,7,2010-July,1,N,1,29,799,3.63,3.63
2010,7,2010-July,6,SW,2,64,737,8.684,13.569
2010,7,2010-July,12,N,8,4,320,1.25,9.063
2010,7,2010-July,13,N,10,1,463,0.216,18.144
2010,7,2010-July,14,N,9,7,620,1.129,1.129
2010,7,2010-July,21,NE,1,77,658,11.702,11.702
2010,7,2010-July,25,SW,4,6,740,0.811,3.378
2010,7,2010-July,27,NW,3,3,562,0.534,10.854
2010,7,2010-July,28,E,3,2,738,0.271,14.635
2010,7,2010-July,28,E,4,1,738,0.136,14.771
2010,7,2010-July,30,S,1,31,682,4.545,4.545
2010,7,2010-July,30,SE,2,44,682,6.452,9.238
2010,7,2010-July,31,S,5,1,557,0.18,6.823
2010,7,2010-July,31,SW,1,12,557,2.154,2.154
2010,8,2010-August,6,SW,4,29,727,3.989,37.964
2010,8,2010-August,8,W,3,2,355,0.563,0.563
2010,8,2010-August,11,S,3,11,617,1.783,9.563
2010,8,2010-August,15,N,1,19,584,3.253,3.253
2010,8,2010-August,16,SW,2,41,537,7.635,13.966
2010,8,2010-August,23,NE,1,55,782,7.033,7.033
2010,8,2010-August,26,S,1,3,431,0.696,0.696
2010,8,2010-August,28,W,2,12,716,1.676,2.235
2010,8,2010-August,29,E,3,8,719,1.113,29.347
2010,8,2010-August,30,E,2,132,713,18.513,33.24
2010,9,2010-September,4,E,1,59,559,10.555,10.555
2010,9,2010-September,9,S,5,2,777,0.257,6.435
2010,9,2010-September,11,E,1,45,671,6.706,6.706
2010,9,2010-September,13,S,2,18,549,3.279,4.736
2010,9,2010-September,18,W,2,90,656,13.72,16.616
2010,9,2010-September,19,W,3,83,579,14.335,24.352
2010,9,2010-September,21,E,2,16,672,2.381,10.863
2010,9,2010-September,22,SW,1,15,559,2.683,2.683
2010,9,2010-September,22,SW,2,16,559,2.862,5.545
2010,9,2010-September,22,W,2,9,559,1.61,5.724
2010,9,2010-September,23,SW,2,12,507,2.367,20.71
2010,9,2010-September,27,N,2,85,620,13.71,22.258
2010,9,2010-September,28,NE,5,6,636,0.943,28.773
2010,10,2010-October,4,E,2,6,600,1.0,11.333
2010,10,2010-October,5,NE,4,1,652,0.153,42.485
2010,10,2010-October,6,SE,3,2,592,0.338,7.263
2010,10,2010-October,7,E,1,39,578,6.747,6.747
2010,10,2010-October,8,NE,4,2,414,0.483,10.869
2010,10,2010-October,8,SW,1,3,414,0.725,0.725
2010,10,2010-October,12,NW,1,51,559,9.123,9.123
2010,10,2010-October,14,NE,1,59,451,13.082,13.082
2010,10,2010-October,15,SE,2,82,664,12.349,22.289
2010,10,2010-October,16,SE,4,1,395,0.253,22.279
2010,10,2010-October,17,N,6,1,261,0.383,27.203
2010,10,2010-October,25,NE,1,72,538,13.383,13.383
2010,10,2010-October,27,NE,2,9,328,2.744,17.073
2010,10,2010-October,29,E,1,26,469,5.544,5.544
2010,10,2010-October,31,E,1,20,560,3.571,3.571
2010,11,2010-November,1,N,1,70,580,12.069,12.069
2010,11,2010-November,6,W,3,2,550,0.364,8.0
2010,11,2010-November,7,NW,1,20,767,2.608,2.608
2010,11,2010-November,17,NW,1,1,632,0.158,0.158
2010,11,2010-November,23,NE,2,44,407,10.811,14.497
2010,11,2010-November,24,N,1,20,486,4.115,4.115
2010,11,2010-November,27,E,1,38,617,6.159,6.159
2010,11,2010-November,29,W,2,16,405,3.951,7.408
2010,12,2010-December,3,S,3,6,523,1.147,5.162
2010,12,2010-December,4,W,1,28,523,5.354,5.354
2010,12,2010-December,6,N,4,15,727,2.063,16.781
2010,12,2010-December,12,N,4,76,615,12.358,54.635
2010,12,2010-December,12,N,5,18,615,2.927,57.562
2010,12,2010-December,12,NE,2,9,615,1.463,8.455
2010,12,2010-December,12,NE,4,1,615,0.163,9.594
2010,12,2010-December,14,NE,2,3,367,0.817,5.449
2010,12,2010-December,14,SW,2,11,367,2.997,11.716
2010,12,2010-December,17,S,2,29,312,9.295,15.385
2010,12,2010-December,20,NE,4,6,350,1.714,20.0
2010,12,2010-December,21,W,1,42,687,6.114,6.114
2010,12,2010-December,26,N,3,56,478,11.715,36.192
2010,12,2010-December,28,SE,1,11,585,1.88,1.88
2010,12,2010-December,31,NW,2,2,414,0.483,4.106
2010,12,2010-December,31,SW,1,16,414,3.865,3.865
2010,1,2010-January,18,SE,2,25,674,3.709,6.825
2010,1,2010-January,21,NW,3,11,786,1.399,8.142
2010,1,2010-January,24,N,4,1,619,0.162,6.624
2010,1,2010-January,24,NE,1,40,619,6.462,6.462
2010,1,2010-January,24,NE,4,2,619,0.323,10.824
2010,1,2010-January,25,W,2,11,729,1.509,17.147
2010,3,2010-March,25,SW,2,22,719,3.06,4.451
2010,3,2010-March,26,N,5,31,661,4.69,18.912
2010,3,2010-March,26,NE,4,34,661,5.144,36.915
2010,3,2010-March,26,NE,7,1,661,0.151,45.387
2010,3,2010-March,29,S,1,73,718,10.167,10.167
2010,3,2010-March,30,NE,6,6,732,0.82,19.946
2010,4,2010-April,1,S,6,3,635,0.472,11.653
2010,4,2010-April,4,SW,2,14,660,2.121,5.909
2010,4,2010-April,5,E,1,17,729,2.332,2.332
2010,4,2010-April,6,E,5,33,654,5.046,47.707
2010,4,2010-April,7,N,3,8,673,1.189,8.47
2010,4,2010-April,7,SE,3,54,673,8.024,26.152
2010,4,2010-April,13,E,1,18,598,3.01,3.01
2010,4,2010-April,14,SE,4,26,612,4.248,22.875
2010,4,2010-April,16,S,2,5,697,0.717,6.312
2010,4,2010-April,16,SE,3,74,697,10.617,28.407
2010,4,2010-April,20,NE,1,53,602,8.804,8.804
2010,4,2010-April,20,SW,1,28,602,4.651,4.651
2010,4,2010-April,25,NW,1,3,662,0.453,0.453
2010,4,2010-April,26,NE,5,9,712,1.264,23.174
2010,4,2010-April,29,NE,5,1,600,0.167,11.001
2010,5,2010-May,1,SW,1,11,775,1.419,1.419
2010,5,2010-May,4,S,1,13,693,1.876,1.876
2010,5,2010-May,7,SE,3,69,646,10.681,40.557
2010,5,2010-May,8,W,3,3,650,0.462,4.309
2010,5,2010-May,12,SE,4,32,658,4.863,33.738
2010,5,2010-May,13,E,3,28,762,3.675,25.328
2010,5,2010-May,13,SE,4,27,762,3.543,48.819
2010,5,2010-May,15,W,3,5,646,0.774,4.954
2010,5,2010-May,18,N,2,10,706,1.416,4.674
2010,5,2010-May,20,NW,4,1,737,0.136,2.986
2010,5,2010-May,23,E,2,118,732,16.12,24.59
2010,5,2010-May,26,E,5,6,720,0.833,12.917
2010,5,2010-May,28,NW,4,2,686,0.292,3.207
2010,5,2010-May,29,W,3,70,700,10.0,18.714
2010,6,2010-June,1,W,2,21,717,2.929,6.137
2010,6,2010-June,2,SE,3,6,784,0.765,4.846
2010,6,2010-June,6,E,2,141,745,18.926,32.215
2010,6,2010-June,7,W,3,47,734,6.403,12.67
2010,6,2010-June,12,W,1,16,751,2.13,2.13
2010,6,2010-June,14,N,2,11,599,1.836,8.681
2010,6,2010-June,16,SE,1,21,678,3.097,3.097
2010,6,2010-June,17,W,1,33,633,5.213,5.213
2010,6,2010-June,18,SE,1,32,611,5.237,5.237
2010,6,2010-June,21,SE,5,27,638,4.232,31.348
2010,6,2010-June,22,N,2,14,736,1.902,7.065
2010,6,2010-June,28,NE,1,75,656,11.433,11.433
2010,6,2010-June,29,N,3,68,606,11.221,28.877
2010,7,2010-July,6,E,2,56,737,7.598,9.633
2010,7,2010-July,9,NE,3,12,660,1.818,16.666
2010,7,2010-July,11,E,3,48,663,7.24,15.234
2010,7,2010-July,11,N,2,202,663,30.468,36.501
2010,7,2010-July,11,NE,1,39,663,5.882,5.882
2010,7,2010-July,12,N,6,2,320,0.625,7.813
2010,7,2010-July,13,N,6,1,463,0.216,14.04
2010,7,2010-July,14,N,12,1,620,0.161,2.419
2010,7,2010-July,19,W,2,15,418,3.589,8.374
2010,7,2010-July,24,NE,3,6,467,1.285,26.981
2010,7,2010-July,24,S,2,19,467,4.069,6.639
2010,7,2010-July,27,NW,1,32,562,5.694,5.694
2010,8,2010-August,3,N,3,103,684,15.058,47.221
2010,8,2010-August,5,NE,2,37,766,4.83,22.976
2010,8,2010-August,5,S,2,4,766,0.522,2.219
2010,8,2010-August,8,S,5,3,355,0.845,30.422
2010,8,2010-August,11,E,2,79,617,12.804,33.874
2010,8,2010-August,12,NE,3,1,475,0.211,38.316
2010,8,2010-August,12,SE,5,2,475,0.421,4.421
2010,8,2010-August,15,NW,3,14,584,2.397,14.897
2010,8,2010-August,15,NW,4,1,584,0.171,15.068
2010,8,2010-August,17,E,2,14,654,2.141,11.162
2010,8,2010-August,17,NW,3,1,654,0.153,12.385
2010,8,2010-August,23,SE,3,24,782,3.069,13.043
2010,8,2010-August,24,N,4,19,676,2.811,49.409
2010,8,2010-August,24,NE,2,29,676,4.29,5.769
2010,8,2010-August,26,NE,3,8,431,1.856,3.248
2010,8,2010-August,28,S,3,62,716,8.659,9.776
2010,8,2010-August,31,E,2,93,619,15.024,21.971
2010,9,2010-September,2,E,1,59,810,7.284,7.284
2010,9,2010-September,2,N,3,37,810,4.568,9.136
2010,9,2010-September,2,SE,3,4,810,0.494,10.864
2010,9,2010-September,4,SE,1,42,559,7.513,7.513
2010,9,2010-September,7,NE,4,1,756,0.132,23.016
2010,9,2010-September,8,E,2,184,819,22.466,28.205
2010,9,2010-September,8,NE,1,9,819,1.099,1.099
2010,9,2010-September,10,NW,1,25,757,3.303,3.303
2010,9,2010-September,12,E,5,1,597,0.168,18.092
2010,9,2010-September,13,SE,4,1,549,0.182,11.839
2010,9,2010-September,15,E,2,39,526,7.414,24.524
2010,9,2010-September,16,N,1,42,460,9.13,9.13
2010,9,2010-September,19,N,1,30,579,5.181,5.181
2010,9,2010-September,20,SE,2,34,734,4.632,7.629
2010,9,2010-September,20,SW,1,2,734,0.272,0.272
2010,9,2010-September,22,NE,1,69,559,12.343,12.343
2010,9,2010-September,22,SE,2,28,559,5.009,13.596
2010,9,2010-September,23,NW,3,9,507,1.775,16.371
2010,9,2010-September,24,W,1,14,679,2.062,2.062
2010,9,2010-September,26,NE,3,1,578,0.173,21.28
2010,9,2010-September,27,NE,2,81,620,13.065,24.194
2010,9,2010-September,29,E,2,34,639,5.321,21.596
2010,10,2010-October,5,E,3,4,652,0.613,20.552
2010,10,2010-October,15,SW,1,18,664,2.711,2.711
2010,10,2010-October,16,SE,2,29,395,7.342,21.013
2010,10,2010-October,16,W,1,13,395,3.291,3.291
2010,10,2010-October,20,SW,2,4,309,1.294,1.618
2010,10,2010-October,24,E,1,55,759,7.246,7.246
2010,10,2010-October,24,W,1,17,759,2.24,2.24
2010,10,2010-October,29,N,1,88,469,18.763,18.763
2010,11,2010-November,6,W,2,9,550,1.636,7.636
2010,11,2010-November,7,NE,3,1,767,0.13,31.551
2010,11,2010-November,8,W,1,11,770,1.429,1.429
2010,11,2010-November,10,N,1,23,402,5.721,5.721
2010,11,2010-November,10,NE,2,11,402,2.736,5.97
2010,11,2010-November,11,NW,1,9,173,5.202,5.202
2010,11,2010-November,18,E,1,44,495,8.889,8.889
2010,11,2010-November,27,N,2,66,617,10.697,18.152
2010,11,2010-November,27,SE,1,21,617,3.404,3.404
2010,12,2010-December,9,SE,1,13,610,2.131,2.131
2010,12,2010-December,12,NE,3,6,615,0.976,9.431
2010,12,2010-December,13,N,1,28,650,4.308,4.308
2010,12,2010-December,14,NE,1,17,367,4.632,4.632
2010,12,2010-December,17,NW,2,9,312,2.885,9.295
2010,12,2010-December,20,W,1,6,350,1.714,1.714
2010,12,2010-December,25,N,1,79,428,18.458,18.458
2010,12,2010-December,28,N,3,53,585,9.06,53.504
2010,1,2010-January,19,SE,1,17,661,2.572,2.572
2010,1,2010-January,21,SE,1,87,786,11.069,11.069
2010,1,2010-January,25,N,1,32,729,4.39,4.39
2010,1,2010-January,25,S,1,27,729,3.704,3.704
2010,1,2010-January,26,NW,1,53,471,11.253,11.253
2010,3,2010-March,28,NE,4,39,615,6.341,21.625
2010,3,2010-March,30,E,2,10,732,1.366,2.732
2010,3,2010-March,30,E,3,36,732,4.918,7.65
2010,3,2010-March,31,NW,1,100,717,13.947,13.947
2010,4,2010-April,2,S,4,51,693,7.359,22.511
2010,4,2010-April,3,E,1,42,578,7.266,7.266
2010,4,2010-April,11,SE,2,40,638,6.27,7.837
2010,4,2010-April,13,W,2,5,598,0.836,4.682
2010,4,2010-April,14,SE,6,1,612,0.163,25.326
2010,4,2010-April,15,NW,2,2,767,0.261,11.474
2010,4,2010-April,15,S,1,9,767,1.173,1.173
2010,4,2010-April,18,E,6,7,649,1.079,46.07
2010,4,2010-April,18,NE,6,1,649,0.154,33.435
2010,4,2010-April,21,E,5,1,593,0.169,22.597
2010,4,2010-April,23,S,2,128,706,18.13,20.538
2010,4,2010-April,24,NW,3,3,683,0.439,5.27
2010,4,2010-April,25,NW,2,8,662,1.208,1.661
2010,4,2010-April,26,SW,3,49,712,6.882,9.269
2010,4,2010-April,27,SE,1,32,712,4.494,4.494
2010,5,2010-May,1,SE,2,31,775,4.0,5.548
2010,5,2010-May,3,NW,3,7,701,0.999,9.843
2010,5,2010-May,4,SE,5,1,693,0.144,30.158
2010,5,2010-May,6,NE,2,19,511,3.718,5.871
2010,5,2010-May,6,NW,1,4,511,0.783,0.783
2010,5,2010-May,7,S,1,9,646,1.393,1.393
2010,5,2010-May,8,SW,2,8,650,1.231,2.462
2010,5,2010-May,10,SE,4,10,719,1.391,18.081
2010,5,2010-May,14,S,6,5,640,0.781,11.562
2010,5,2010-May,15,S,3,4,646,0.619,4.953
2010,5,2010-May,19,W,2,37,753,4.914,5.976
2010,5,2010-May,20,S,2,71,737,9.634,17.504
2010,5,2010-May,20,W,3,9,737,1.221,8.819
2010,5,2010-May,21,NE,1,16,674,2.374,2.374
2010,5,2010-May,21,NE,2,11,674,1.632,4.006
2010,5,2010-May,25,W,2,57,711,8.017,9.986
2010,5,2010-May,28,S,3,19,686,2.77,4.957
2010,5,2010-May,29,SE,2,60,700,8.571,8.714
2010,5,2010-May,30,N,2,64,675,9.481,11.407
2010,5,2010-May,30,NW,1,8,675,1.185,1.185
2010,5,2010-May,30,SW,1,20,675,2.963,2.963
2010,6,2010-June,2,NW,1,38,784,4.847,4.847
2010,6,2010-June,2,SW,1,13,784,1.658,1.658
2010,6,2010-June,4,SE,3,13,710,1.831,19.437
2010,6,2010-June,4,W,4,17,710,2.394,12.817
2010,6,2010-June,5,SE,2,19,705,2.695,6.95
2010,6,2010-June,6,W,2,60,745,8.054,10.873
2010,6,2010-June,7,S,1,11,734,1.499,1.499
2010,6,2010-June,9,E,2,123,787,15.629,21.855
2010,6,2010-June,9,N,3,4,787,0.508,5.718
2010,6,2010-June,11,SW,1,62,679,9.131,9.131
2010,6,2010-June,13,NW,2,10,692,1.445,3.324
2010,6,2010-June,14,SW,3,25,599,4.174,10.351
2010,6,2010-June,19,NW,3,1,678,0.147,1.474
2010,6,2010-June,19,S,2,17,678,2.507,5.014
2010,6,2010-June,19,SW,3,8,678,1.18,3.097
2010,6,2010-June,20,W,2,6,634,0.946,4.574
2010,6,2010-June,24,SW,3,95,628,15.127,21.497
2010,6,2010-June,27,S,1,20,722,2.77,2.77
2010,6,2010-June,27,W,2,25,722,3.463,6.095
2010,6,2010-June,28,E,1,43,656,6.555,6.555
2010,6,2010-June,29,SE,1,25,606,4.125,4.125
2010,7,2010-July,1,N,2,4,799,0.501,4.131
2010,7,2010-July,2,S,2,6,738,0.813,1.762
2010,7,2010-July,4,SE,3,2,741,0.27,5.533
2010,7,2010-July,5,NW,3,3,658,0.456,5.167
2010,7,2010-July,7,N,9,1,568,0.176,41.901
2010,7,2010-July,18,E,2,12,440,2.727,5.454
2010,7,2010-July,19,E,1,3,418,0.718,0.718
2010,7,2010-July,21,SE,3,35,658,5.319,18.845
2010,7,2010-July,22,SW,1,9,400,2.25,2.25
2010,7,2010-July,23,N,3,12,491,2.444,15.682
2010,7,2010-July,24,NE,1,63,467,13.49,13.49
2010,7,2010-July,24,S,1,12,467,2.57,2.57
2010,7,2010-July,24,W,2,1,467,0.214,1.713
2010,7,2010-July,25,NE,2,150,740,20.27,26.621
2010,7,2010-July,25,SE,2,46,740,6.216,11.081
2010,7,2010-July,30,N,2,34,682,4.985,10.85
2010,7,2010-July,31,E,3,9,557,1.616,27.828
2010,8,2010-August,1,SW,1,46,619,7.431,7.431
2010,8,2010-August,6,NE,2,16,727,2.201,11.279
2010,8,2010-August,7,E,3,5,379,1.319,6.596
2010,8,2010-August,7,SE,1,12,379,3.166,3.166
2010,8,2010-August,7,SE,3,31,379,8.179,17.941
2010,8,2010-August,9,E,1,5,434,1.152,1.152
2010,8,2010-August,9,NE,2,46,434,10.599,25.576
2010,8,2010-August,15,E,1,22,584,3.767,3.767
2010,8,2010-August,15,W,1,16,584,2.74,2.74
2010,8,2010-August,17,N,2,85,654,12.997,27.37
2010,8,2010-August,20,N,4,3,675,0.444,33.778
2010,8,2010-August,20,W,3,26,675,3.852,6.519
2010,8,2010-August,21,SE,2,27,464,5.819,7.112
2010,8,2010-August,21,W,2,16,464,3.448,3.448
2010,8,2010-August,28,NW,4,4,716,0.559,11.732
2010,8,2010-August,28,SE,1,3,716,0.419,0.419
2010,9,2010-September,1,SW,1,2,399,0.501,0.501
2010,9,2010-September,1,W,4,8,399,2.005,8.271
2010,9,2010-September,2,N,2,29,810,3.58,4.568
2010,9,2010-September,10,NE,3,33,757,4.359,39.233
2010,9,2010-September,10,S,3,4,757,0.528,5.02
2010,9,2010-September,11,S,3,3,671,0.447,9.836
2010,9,2010-September,12,NW,2,25,597,4.188,13.903
2010,9,2010-September,16,S,2,41,460,8.913,13.913
2010,9,2010-September,23,N,1,23,507,4.536,4.536
2010,9,2010-September,23,W,2,18,507,3.55,14.004
2010,9,2010-September,24,SW,3,14,679,2.062,10.457
2010,9,2010-September,27,N,4,22,620,3.548,33.387
2010,9,2010-September,28,NE,1,74,636,11.635,11.635
2010,9,2010-September,28,SE,3,17,636,2.673,10.692
2010,9,2010-September,29,NE,7,1,639,0.156,26.134
2010,10,2010-October,1,SW,1,18,557,3.232,3.232
2010,10,2010-October,2,E,1,21,654,3.211,3.211
2010,10,2010-October,5,NW,1,33,652,5.061,5.061
2010,10,2010-October,5,SW,1,21,652,3.221,3.221
2010,10,2010-October,8,NE,1,26,414,6.28,6.28
2010,10,2010-October,10,NE,3,1,431,0.232,21.113
2010,10,2010-October,14,E,3,2,451,0.443,27.716
2010,10,2010-October,24,NW,1,10,759,1.318,1.318
2010,10,2010-October,24,SW,3,9,759,1.186,13.439
2010,10,2010-October,26,E,1,24,392,6.122,6.122
2010,10,2010-October,27,SE,2,10,328,3.049,13.415
2010,10,2010-October,28,N,2,3,193,1.554,1.554
2010,10,2010-October,29,S,1,11,469,2.345,2.345
2010,10,2010-October,31,NE,3,24,560,4.286,27.857
2010,11,2010-November,7,SE,2,29,767,3.781,8.214
2010,11,2010-November,10,S,4,2,402,0.498,18.906
2010,11,2010-November,14,N,5,1,647,0.155,19.011
2010,11,2010-November,19,W,3,6,549,1.093,15.665
2010,11,2010-November,21,NE,1,101,663,15.234,15.234
2010,11,2010-November,23,NE,3,11,407,2.703,17.2
2010,11,2010-November,25,N,1,56,562,9.964,9.964
