years,months,year_month,days,cardinal_direction,speed_bin,count_freq,count_total,perc_freq,cumulative_perc_freq
2010,5,2010-May,4,E,2,1,24,4.167,25.0
2010,5,2010-May,4,SW,2,1,24,4.167,4.167
2010,5,2010-May,9,NE,1,3,24,12.5,12.5
2010,5,2010-May,9,SE,3,1,24,4.167,25.001
2010,5,2010-May,20,S,3,2,24,8.333,20.833
2010,5,2010-May,22,NE,1,1,24,4.167,4.167
2010,5,2010-May,26,S,4,3,24,12.5,20.833
2010,5,2010-May,29,S,4,1,24,4.167,12.501
2010,6,2010-June,4,SW,2,1,24,4.167,4.167
2010,6,2010-June,24,E,2,3,24,12.5,25.0
2010,7,2010-July,3,N,2,1,24,4.167,4.167
2010,7,2010-July,6,SE,2,1,24,4.167,4.167
2010,7,2010-July,27,NE,1,1,23,4.348,4.348
2010,7,2010-July,28,SW,2,4,24,16.667,20.834
2010,8,2010-August,2,E,1,1,24,4.167,4.167
2010,8,2010-August,5,SE,2,4,24,16.667,16.667
2010,8,2010-August,5,SW,3,1,24,4.167,16.667
2010,8,2010-August,21,E,2,1,18,5.556,5.556
2010,8,2010-August,29,E,2,4,24,16.667,25.0
2010,9,2010-September,3,SW,2,5,24,20.833,20.833
2010,9,2010-September,4,SE,2,2,18,11.111,22.222
2010,9,2010-September,6,SE,2,1,18,5.556,11.112
2010,9,2010-September,8,E,2,6,24,25.0,25.0
2010,9,2010-September,12,W,2,1,22,4.545,4.545
2010,10,2010-October,11,NE,2,2,21,9.524,19.048
2010,10,2010-October,19,SE,4,4,13,30.769,46.153
2010,10,2010-October,23,E,1,2,17,11.765,11.765
2010,10,2010-October,26,W,2,2,16,12.5,18.75
2010,10,2010-October,27,E,1,3,14,21.429,21.429
2010,11,2010-November,3,S,3,1,20,5.0,10.0
2010,11,2010-November,10,S,1,4,20,20.0,20.0
2010,11,2010-November,16,NE,1,1,24,4.167,4.167
2010,11,2010-November,21,NW,2,2,24,8.333,12.5
2010,11,2010-November,22,NE,1,5,21,23.81,23.81
2010,11,2010-November,23,SE,5,1,14,7.143,21.429
2010,11,2010-November,28,W,1,2,24,8.333,8.333
2010,12,2010-December,2,SE,3,2,24,8.333,8.333
2010,12,2010-December,6,SE,1,1,24,4.167,4.167
2010,12,2010-December,6,SE,2,2,24,8.333,12.5
2010,12,2010-December,10,W,1,3,24,12.5,12.5
2010,12,2010-December,24,NE,4,2,24,8.333,33.333
2010,1,2010-January,18,SW,1,2,24,8.333,8.333
2010,3,2010-March,28,NE,2,1,24,4.167,4.167
2010,3,2010-March,31,SW,1,2,24,8.333,8.333
2010,4,2010-April,7,E,1,1,24,4.167,4.167
2010,4,2010-April,16,E,3,5,24,20.833,29.167
2010,4,2010-April,23,SE,2,1,24,4.167,4.167
2010,4,2010-April,26,SW,4,1,24,4.167,20.834
2010,4,2010-April,27,SE,2,3,24,12.5,12.5
2010,5,2010-May,7,S,2,2,24,8.333,12.5
2010,5,2010-May,9,S,2,5,24,20.833,25.0
2010,5,2010-May,10,S,2,4,24,16.667,25.0
2010,5,2010-May,15,SE,4,1,24,4.167,45.834
2010,5,2010-May,17,S,1,2,24,8.333,8.333
2010,5,2010-May,17,S,2,1,24,4.167,12.5
2010,5,2010-May,25,E,2,2,24,8.333,25.0
2010,5,2010-May,26,SW,2,1,24,4.167,8.334
2010,6,2010-June,5,S,2,1,24,4.167,4.167
2010,6,2010-June,19,SW,2,2,24,8.333,12.5
2010,6,2010-June,20,NE,2,1,24,4.167,8.334
2010,6,2010-June,28,S,1,3,24,12.5,12.5
2010,6,2010-June,29,E,2,4,24,16.667,20.834
2010,7,2010-July,8,NE,2,4,24,16.667,20.834
2010,7,2010-July,9,S,2,1,24,4.167,8.334
2010,7,2010-July,9,SE,2,3,24,12.5,12.5
2010,7,2010-July,15,W,1,1,19,5.263,5.263
2010,7,2010-July,16,NE,1,1,20,5.0,5.0
2010,7,2010-July,16,NE,2,1,20,5.0,10.0
2010,7,2010-July,26,NW,1,1,18,5.556,5.556
2010,7,2010-July,28,NW,3,1,24,4.167,4.167
2010,8,2010-August,2,NE,1,2,24,8.333,8.333
2010,8,2010-August,12,S,1,2,16,12.5,12.5
2010,8,2010-August,15,SW,1,2,24,8.333,8.333
2010,8,2010-August,18,S,1,1,24,4.167,4.167
2010,8,2010-August,19,SE,1,2,18,11.111,11.111
2010,8,2010-August,23,S,2,3,24,12.5,12.5
2010,8,2010-August,25,NW,3,1,10,10.0,30.0
2010,9,2010-September,7,E,2,4,24,16.667,37.5
2010,9,2010-September,8,SW,2,1,24,4.167,8.334
2010,9,2010-September,10,NE,1,1,24,4.167,4.167
2010,9,2010-September,11,E,2,1,24,4.167,8.334
2010,9,2010-September,13,NE,2,4,21,19.048,38.096
2010,9,2010-September,15,S,1,2,18,11.111,11.111
2010,9,2010-September,21,E,2,1,24,4.167,20.834
2010,9,2010-September,23,SE,3,1,17,5.882,17.647
2010,9,2010-September,26,SE,2,3,21,14.286,14.286
2010,9,2010-September,28,NE,3,3,24,12.5,29.167
2010,10,2010-October,3,W,2,1,24,4.167,4.167
2010,10,2010-October,4,NW,1,1,24,4.167,4.167
2010,10,2010-October,12,SW,1,1,24,4.167,4.167
2010,10,2010-October,27,SE,1,2,14,14.286,14.286
2010,10,2010-October,30,S,1,2,24,8.333,8.333
2010,11,2010-November,2,W,2,1,19,5.263,10.526
2010,11,2010-November,4,N,2,1,24,4.167,4.167
2010,11,2010-November,20,SE,1,2,22,9.091,9.091
2010,11,2010-November,28,NW,1,1,24,4.167,4.167
2010,11,2010-November,30,SE,2,2,24,8.333,8.333
2010,12,2010-December,1,SE,2,2,24,8.333,16.666
2010,12,2010-December,8,W,1,2,24,8.333,8.333
2010,12,2010-December,11,NW,1,2,24,8.333,8.333
2010,12,2010-December,11,SE,1,2,24,8.333,8.333
2010,12,2010-December,19,SW,1,2,17,11.765,11.765
2010,12,2010-December,19,SW,2,1,17,5.882,17.647
2010,12,2010-December,21,NE,1,2,23,8.696,8.696
2010,12,2010-December,21,S,1,4,23,17.391,17.391
2010,12,2010-December,21,SW,1,2,23,8.696,8.696
2010,12,2010-December,23,NE,4,4,24,16.667,33.334
2010,12,2010-December,27,SE,1,3,24,12.5,12.5
2010,1,2010-January,17,E,2,1,24,4.167,4.167
2010,1,2010-January,17,NW,2,1,24,4.167,4.167
2010,3,2010-March,28,NE,3,1,24,4.167,8.334
2010,4,2010-April,9,S,1,1,24,4.167,4.167
2010,4,2010-April,10,E,2,1,24,4.167,12.5
2010,4,2010-April,14,E,3,1,24,4.167,41.667
2010,4,2010-April,18,NE,2,2,24,8.333,16.666
2010,4,2010-April,21,S,1,2,24,8.333,8.333
2010,4,2010-April,24,E,1,1,24,4.167,4.167
2010,4,2010-April,25,S,1,1,24,4.167,4.167
2010,4,2010-April,28,S,3,4,24,16.667,29.167
2010,4,2010-April,29,S,3,1,24,4.167,8.334
2010,5,2010-May,3,S,2,2,24,8.333,16.666
2010,5,2010-May,19,S,2,1,24,4.167,4.167
2010,5,2010-May,27,SE,2,5,24,20.833,20.833
2010,5,2010-May,31,SW,4,1,24,4.167,8.334
2010,6,2010-June,2,NE,1,3,24,12.5,12.5
2010,6,2010-June,10,NE,1,2,24,8.333,8.333
2010,6,2010-June,14,W,2,1,24,4.167,4.167
2010,6,2010-June,15,NE,1,2,21,9.524,9.524
2010,6,2010-June,20,SE,1,1,24,4.167,4.167
2010,6,2010-June,27,NE,1,4,24,16.667,16.667
2010,6,2010-June,30,SW,1,1,24,4.167,4.167
2010,7,2010-July,1,N,1,1,24,4.167,4.167
2010,7,2010-July,5,NE,2,7,24,29.167,37.5
2010,7,2010-July,11,NE,2,1,23,4.348,13.044
2010,7,2010-July,12,W,2,2,13,15.385,15.385
2010,7,2010-July,19,S,1,1,18,5.556,5.556
2010,7,2010-July,25,E,1,4,21,19.048,19.048
2010,7,2010-July,25,NE,1,2,21,9.524,9.524
2010,7,2010-July,26,SE,2,1,18,5.556,5.556
2010,7,2010-July,27,N,3,1,23,4.348,4.348
2010,7,2010-July,27,NW,2,1,23,4.348,4.348
2010,7,2010-July,29,E,2,1,24,4.167,8.334
2010,8,2010-August,3,E,2,2,24,8.333,12.5
2010,8,2010-August,3,NE,2,3,24,12.5,12.5
2010,8,2010-August,3,SE,3,1,24,4.167,4.167
2010,8,2010-August,4,SW,4,1,21,4.762,9.524
2010,8,2010-August,15,W,2,1,24,4.167,4.167
2010,8,2010-August,22,NE,2,7,24,29.167,29.167
2010,8,2010-August,23,S,3,1,24,4.167,16.667
2010,8,2010-August,24,NE,1,1,23,4.348,4.348
2010,9,2010-September,1,E,2,2,17,11.765,17.647
2010,9,2010-September,17,NE,2,5,24,20.833,33.333
2010,9,2010-September,18,SW,1,1,23,4.348,4.348
2010,9,2010-September,21,E,1,4,24,16.667,16.667
2010,9,2010-September,27,SE,4,2,22,9.091,59.091
2010,10,2010-October,2,SE,4,3,24,12.5,70.833
2010,10,2010-October,4,SW,1,3,24,12.5,12.5
2010,10,2010-October,17,E,3,1,16,6.25,25.0
2010,10,2010-October,22,E,1,2,7,28.571,28.571
2010,10,2010-October,27,S,1,3,14,21.429,21.429
2010,11,2010-November,5,SE,3,1,24,4.167,12.5
2010,11,2010-November,5,SW,1,2,24,8.333,8.333
2010,11,2010-November,6,SE,1,5,24,20.833,20.833
2010,11,2010-November,10,SW,2,1,20,5.0,10.0
2010,11,2010-November,19,S,3,1,22,4.545,13.635
2010,11,2010-November,22,S,3,2,21,9.524,19.048
2010,11,2010-November,23,E,2,3,14,21.429,28.572
2010,12,2010-December,2,S,1,2,24,8.333,8.333
2010,12,2010-December,7,S,2,2,24,8.333,8.333
2010,12,2010-December,9,NE,4,4,24,16.667,62.5
2010,12,2010-December,17,SE,1,2,13,15.385,15.385
2010,12,2010-December,23,NE,3,2,24,8.333,16.667
2010,12,2010-December,23,SE,2,1,24,4.167,20.834
2010,12,2010-December,26,E,4,1,24,4.167,16.667
2010,1,2010-January,17,E,5,1,24,4.167,25.001
2010,1,2010-January,18,E,1,1,24,4.167,4.167
2010,1,2010-January,20,SE,2,3,24,12.5,16.667
2010,1,2010-January,21,NE,1,3,24,12.5,12.5
2010,1,2010-January,22,E,1,1,24,4.167,4.167
2010,1,2010-January,26,SE,1,2,17,11.765,11.765
2010,3,2010-March,28,SW,2,2,24,8.333,25.0
2010,4,2010-April,14,NE,1,1,24,4.167,4.167
2010,4,2010-April,15,NE,1,1,24,4.167,4.167
2010,4,2010-April,21,E,1,4,24,16.667,16.667
2010,4,2010-April,25,E,4,1,24,4.167,25.0
2010,5,2010-May,1,E,1,1,24,4.167,4.167
2010,5,2010-May,2,NW,3,1,24,4.167,8.334
2010,5,2010-May,6,W,3,2,18,11.111,11.111
2010,5,2010-May,10,E,1,2,24,8.333,8.333
2010,5,2010-May,12,SE,1,1,24,4.167,4.167
2010,5,2010-May,17,SE,2,2,24,8.333,8.333
2010,5,2010-May,21,SE,2,2,24,8.333,8.333
2010,5,2010-May,23,SW,4,3,24,12.5,37.5
2010,5,2010-May,24,W,1,2,24,8.333,8.333
2010,6,2010-June,4,W,3,3,24,12.5,12.5
2010,6,2010-June,5,NE,1,3,24,12.5,12.5
2010,6,2010-June,10,E,1,2,24,8.333,8.333
2010,6,2010-June,10,E,2,3,24,12.5,20.833
2010,6,2010-June,15,SW,4,1,21,4.762,9.524
2010,6,2010-June,20,NE,1,1,24,4.167,4.167
2010,6,2010-June,21,SE,3,3,24,12.5,20.833
2010,6,2010-June,26,S,3,2,24,8.333,20.833
2010,6,2010-June,29,W,2,2,24,8.333,12.5
2010,7,2010-July,1,SW,3,3,24,12.5,37.5
2010,7,2010-July,2,S,1,1,24,4.167,4.167
2010,7,2010-July,3,NE,1,1,24,4.167,4.167
2010,7,2010-July,4,NE,2,3,24,12.5,29.167
2010,7,2010-July,5,E,4,1,24,4.167,8.334
2010,7,2010-July,15,E,4,1,19,5.263,31.578
2010,7,2010-July,18,NE,3,1,17,5.882,17.646
2010,7,2010-July,22,SE,1,1,13,7.692,7.692
2010,7,2010-July,27,NE,2,1,23,4.348,8.696
2010,8,2010-August,1,E,2,1,17,5.882,11.764
2010,8,2010-August,16,SW,2,1,20,5.0,10.0
2010,8,2010-August,22,SE,2,2,24,8.333,16.666
2010,8,2010-August,26,W,3,2,17,11.765,11.765
2010,8,2010-August,31,W,2,1,23,4.348,4.348
2010,9,2010-September,6,S,3,1,18,5.556,11.112
2010,9,2010-September,10,W,2,1,24,4.167,4.167
2010,9,2010-September,16,E,1,2,17,11.765,11.765
2010,9,2010-September,22,NW,2,1,22,4.545,9.09
2010,10,2010-October,8,S,1,3,20,15.0,15.0
2010,10,2010-October,11,W,2,1,21,4.762,9.524
2010,10,2010-October,13,NE,1,3,23,13.043,13.043
2010,10,2010-October,15,NE,1,3,24,12.5,12.5
2010,10,2010-October,21,S,2,4,22,18.182,18.182
2010,10,2010-October,24,E,1,3,24,12.5,12.5
2010,10,2010-October,25,E,1,4,21,19.048,19.048
2010,10,2010-October,27,NE,1,1,14,7.143,7.143
2010,10,2010-October,29,S,1,1,21,4.762,4.762
2010,11,2010-November,6,E,1,2,24,8.333,8.333
2010,11,2010-November,6,S,2,1,24,4.167,12.5
2010,11,2010-November,7,NW,2,1,24,4.167,4.167
2010,11,2010-November,14,W,1,1,23,4.348,4.348
2010,11,2010-November,18,E,1,2,23,8.696,8.696
2010,11,2010-November,19,NE,1,4,22,18.182,18.182
2010,11,2010-November,30,NE,2,4,24,16.667,16.667
2010,12,2010-December,15,SE,1,2,23,8.696,8.696
2010,12,2010-December,15,SW,1,4,23,17.391,17.391
2010,12,2010-December,18,SE,1,1,12,8.333,8.333
2010,12,2010-December,25,E,1,2,19,10.526,10.526
2010,12,2010-December,26,NE,1,3,24,12.5,12.5
2010,12,2010-December,27,NW,1,2,24,8.333,8.333
2010,1,2010-January,19,E,2,2,24,8.333,12.5
2010,1,2010-January,23,SW,2,3,24,12.5,25.0
2010,3,2010-March,25,SW,3,1,24,4.167,16.667
2010,3,2010-March,27,S,1,2,24,8.333,8.333
2010,3,2010-March,28,SW,1,4,24,16.667,16.667
2010,4,2010-April,8,SE,1,4,24,16.667,16.667
2010,4,2010-April,11,E,5,4,24,16.667,45.833
2010,4,2010-April,11,NW,1,1,24,4.167,4.167
2010,4,2010-April,13,S,3,3,24,12.5,16.667
2010,4,2010-April,16,SE,4,1,24,4.167,37.5
2010,4,2010-April,26,S,1,3,24,12.5,12.5
2010,5,2010-May,3,NE,4,1,24,4.167,33.334
2010,5,2010-May,3,SE,1,2,24,8.333,8.333
2010,5,2010-May,7,NW,3,1,24,4.167,4.167
2010,5,2010-May,9,E,1,2,24,8.333,8.333
2010,5,2010-May,27,SW,3,2,24,8.333,16.667
2010,5,2010-May,28,S,2,1,24,4.167,8.334
2010,6,2010-June,2,S,2,1,24,4.167,12.5
2010,6,2010-June,6,S,2,1,24,4.167,8.334
2010,6,2010-June,8,E,1,4,24,16.667,16.667
2010,6,2010-June,10,SE,1,1,24,4.167,4.167
2010,6,2010-June,12,SW,1,1,24,4.167,4.167
2010,6,2010-June,18,E,2,2,24,8.333,20.833
2010,6,2010-June,20,SE,2,1,24,4.167,8.334
2010,6,2010-June,20,SE,3,6,24,25.0,33.334
2010,6,2010-June,22,S,1,1,24,4.167,4.167
2010,6,2010-June,25,E,2,4,23,17.391,34.782
2010,6,2010-June,25,SE,1,2,23,8.696,8.696
2010,6,2010-June,28,SE,1,1,24,4.167,4.167
2010,7,2010-July,9,NW,2,2,24,8.333,8.333
2010,7,2010-July,11,E,1,2,23,8.696,8.696
2010,7,2010-July,15,E,3,2,19,10.526,26.315
2010,7,2010-July,17,W,1,1,24,4.167,4.167
2010,7,2010-July,18,NW,3,1,17,5.882,5.882
2010,7,2010-July,18,SE,1,2,17,11.765,11.765
2010,7,2010-July,21,NE,3,1,23,4.348,8.696
2010,7,2010-July,25,NE,2,3,21,14.286,23.81
2010,8,2010-August,1,NE,1,1,17,5.882,5.882
2010,8,2010-August,1,SE,2,1,17,5.882,23.529
2010,8,2010-August,2,S,3,1,24,4.167,16.667
2010,8,2010-August,7,S,3,1,15,6.667,20.0
2010,8,2010-August,10,S,2,2,24,8.333,12.5
2010,8,2010-August,17,SW,2,2,24,8.333,16.666
2010,8,2010-August,19,E,1,4,18,22.222,22.222
2010,8,2010-August,24,SE,1,2,23,8.696,8.696
2010,9,2010-September,14,W,3,1,11,9.091,18.182
2010,9,2010-September,24,N,1,1,21,4.762,4.762
2010,9,2010-September,27,SE,2,6,22,27.273,27.273
2010,10,2010-October,8,W,1,1,20,5.0,5.0
2010,10,2010-October,14,SE,2,1,17,5.882,11.764
2010,10,2010-October,25,S,3,1,21,4.762,9.524
2010,10,2010-October,25,SE,1,4,21,19.048,19.048
2010,10,2010-October,26,S,2,2,16,12.5,12.5
2010,10,2010-October,26,SE,3,1,16,6.25,6.25
2010,10,2010-October,29,E,2,1,21,4.762,9.524
2010,10,2010-October,31,NE,2,3,22,13.636,18.181
2010,11,2010-November,13,S,2,1,17,5.882,17.647
2010,11,2010-November,16,E,2,2,24,8.333,12.5
2010,11,2010-November,19,W,2,4,22,18.182,18.182
2010,12,2010-December,2,SW,2,1,24,4.167,8.334
2010,12,2010-December,8,NE,3,3,24,12.5,16.667
2010,12,2010-December,12,S,2,1,24,4.167,8.334
2010,12,2010-December,16,SE,1,1,16,6.25,6.25
2010,12,2010-December,22,SE,1,3,20,15.0,15.0
2010,12,2010-December,24,NE,1,1,24,4.167,4.167
2010,12,2010-December,24,W,2,3,24,12.5,12.5
2010,12,2010-December,30,SE,1,1,7,14.286,14.286
2010,1,2010-January,16,NE,5,1,14,7.143,42.858
2010,1,2010-January,18,SW,2,2,24,8.333,16.666
2010,1,2010-January,22,W,1,1,24,4.167,4.167
2010,3,2010-March,31,SE,3,1,24,4.167,16.667
2010,4,2010-April,2,E,1,1,24,4.167,4.167
2010,4,2010-April,5,S,4,1,24,4.167,12.501
2010,4,2010-April,14,NE,3,1,24,4.167,12.501
2010,4,2010-April,15,W,1,1,24,4.167,4.167
2010,4,2010-April,19,W,2,1,24,4.167,8.334
2010,4,2010-April,22,S,2,1,24,4.167,12.5
2010,5,2010-May,21,E,1,2,24,8.333,8.333
2010,5,2010-May,23,E,1,2,24,8.333,8.333
2010,5,2010-May,25,SE,2,2,24,8.333,8.333
2010,5,2010-May,26,SW,1,1,24,4.167,4.167
2010,5,2010-May,30,W,2,4,24,16.667,16.667
2010,6,2010-June,5,NW,2,3,24,12.5,12.5
2010,6,2010-June,8,SW,3,1,24,4.167,12.5
2010,6,2010-June,14,E,2,1,24,4.167,20.834
2010,6,2010-June,22,E,1,4,24,16.667,16.667
2010,6,2010-June,23,E,3,1,24,4.167,12.5
2010,6,2010-June,29,SW,2,1,24,4.167,12.5
2010,7,2010-July,6,N,2,1,24,4.167,4.167
2010,7,2010-July,8,SE,1,3,24,12.5,12.5
2010,7,2010-July,18,S,1,1,17,5.882,5.882
2010,7,2010-July,31,E,2,3,21,14.286,28.572
2010,8,2010-August,3,SW,3,2,24,8.333,25.0
2010,8,2010-August,6,E,1,1,24,4.167,4.167
2010,8,2010-August,10,SW,1,1,24,4.167,4.167
2010,8,2010-August,11,E,1,4,20,20.0,20.0
2010,8,2010-August,11,NE,1,1,20,5.0,5.0
2010,8,2010-August,13,SE,2,1,22,4.545,4.545
2010,8,2010-August,16,SE,1,1,20,5.0,5.0
2010,8,2010-August,17,E,1,3,24,12.5,12.5
2010,8,2010-August,19,W,3,2,18,11.111,16.667
2010,8,2010-August,24,E,2,2,23,8.696,8.696
2010,9,2010-September,12,NE,2,4,22,18.182,22.727
2010,9,2010-September,13,NE,1,4,21,19.048,19.048
2010,9,2010-September,14,SE,1,1,11,9.091,9.091
2010,9,2010-September,16,S,1,2,17,11.765,11.765
2010,9,2010-September,20,SW,2,1,24,4.167,4.167
2010,9,2010-September,28,NE,1,3,24,12.5,12.5
2010,10,2010-October,12,NE,2,1,24,4.167,8.334
2010,10,2010-October,29,N,1,1,21,4.762,4.762
2010,11,2010-November,1,SE,2,1,23,4.348,13.044
2010,11,2010-November,1,SW,1,3,23,13.043,13.043
2010,11,2010-November,5,S,2,2,24,8.333,16.666
2010,11,2010-November,5,W,3,1,24,4.167,25.0
2010,11,2010-November,14,NE,1,3,23,13.043,13.043
2010,11,2010-November,17,NE,1,3,24,12.5,12.5
2010,11,2010-November,21,SW,1,4,24,16.667,16.667
2010,11,2010-November,27,NE,3,3,24,12.5,12.5
2010,11,2010-November,27,NW,2,2,24,8.333,25.0
2010,11,2010-November,29,NW,2,1,18,5.556,11.112
2010,11,2010-November,30,E,1,1,24,4.167,4.167
2010,12,2010-December,19,W,2,3,17,17.647,41.176
2010,1,2010-January,24,S,1,3,24,12.5,12.5
2010,3,2010-March,26,SE,2,4,24,16.667,25.0
2010,3,2010-March,27,E,3,4,24,16.667,20.834
2010,4,2010-April,7,W,1,1,24,4.167,4.167
2010,4,2010-April,15,E,2,3,24,12.5,29.167
2010,4,2010-April,19,NE,2,1,24,4.167,8.334
2010,4,2010-April,21,NW,1,1,24,4.167,4.167
2010,4,2010-April,22,SE,2,6,24,25.0,25.0
2010,4,2010-April,24,SE,3,1,24,4.167,25.001
2010,4,2010-April,24,SE,4,2,24,8.333,33.334
2010,4,2010-April,28,SW,3,2,24,8.333,16.667
2010,4,2010-April,29,S,5,1,24,4.167,12.501
2010,4,2010-April,30,NW,1,1,24,4.167,4.167
2010,4,2010-April,30,SE,4,1,24,4.167,29.167
2010,5,2010-May,2,S,1,1,24,4.167,4.167
2010,5,2010-May,7,SE,3,4,24,16.667,37.5
2010,5,2010-May,12,E,2,2,24,8.333,25.0
2010,5,2010-May,14,SE,1,1,24,4.167,4.167
2010,5,2010-May,19,S,3,2,24,8.333,12.5
2010,5,2010-May,26,SE,3,4,24,16.667,41.667
2010,6,2010-June,2,SW,2,2,24,8.333,12.5
2010,6,2010-June,7,SW,1,1,24,4.167,4.167
2010,6,2010-June,7,SW,3,2,24,8.333,16.667
2010,6,2010-June,17,NW,2,1,24,4.167,8.334
2010,6,2010-June,19,NE,1,4,24,16.667,16.667
2010,6,2010-June,19,NE,2,1,24,4.167,20.834
2010,6,2010-June,28,NW,2,1,24,4.167,4.167
2010,7,2010-July,2,E,2,4,24,16.667,45.834
2010,7,2010-July,3,NW,2,1,24,4.167,4.167
2010,7,2010-July,8,W,1,1,24,4.167,4.167
2010,7,2010-July,20,E,2,4,24,16.667,33.334
2010,7,2010-July,20,W,2,3,24,12.5,12.5
2010,7,2010-July,21,E,2,8,23,34.783,56.522
2010,7,2010-July,28,S,1,1,24,4.167,4.167
2010,7,2010-July,31,SW,1,1,21,4.762,4.762
2010,8,2010-August,1,SW,1,1,17,5.882,5.882
2010,8,2010-August,12,W,2,1,16,6.25,6.25
2010,8,2010-August,16,W,2,3,20,15.0,30.0
2010,9,2010-September,4,SW,2,1,18,5.556,11.112
2010,9,2010-September,15,E,1,4,18,22.222,22.222
2010,9,2010-September,23,W,2,2,17,11.765,17.647
2010,9,2010-September,28,N,2,1,24,4.167,4.167
2010,9,2010-September,29,NE,1,2,24,8.333,8.333
2010,10,2010-October,13,NE,2,2,23,8.696,21.739
2010,10,2010-October,21,SE,2,3,22,13.636,18.181
2010,11,2010-November,9,SE,2,4,18,22.222,33.333
2010,11,2010-November,12,N,2,1,19,5.263,5.263
2010,11,2010-November,15,SE,1,4,24,16.667,16.667
2010,11,2010-November,22,SE,2,3,21,14.286,33.334
2010,11,2010-November,23,NE,1,1,14,7.143,7.143
2010,11,2010-November,26,NW,1,1,18,5.556,5.556
2010,11,2010-November,29,NE,2,1,18,5.556,5.556
2010,11,2010-November,29,SE,3,1,18,5.556,11.112
2010,12,2010-December,4,SE,1,1,24,4.167,4.167
2010,12,2010-December,6,E,1,1,24,4.167,4.167
2010,12,2010-December,7,NW,2,1,24,4.167,4.167
2010,12,2010-December,10,NE,1,1,24,4.167,4.167
2010,12,2010-December,14,SE,1,1,13,7.692,7.692
2010,12,2010-December,19,E,1,1,17,5.882,5.882
2010,12,2010-December,26,N,4,3,24,12.5,16.667
2010,1,2010-January,19,SW,1,1,24,4.167,4.167
2010,1,2010-January,25,SW,1,4,24,16.667,16.667
2010,3,2010-March,29,E,1,1,24,4.167,4.167
2010,3,2010-March,29,E,2,2,24,8.333,12.5
2010,3,2010-March,29,NE,3,3,24,12.5,29.167
2010,4,2010-April,1,S,4,1,24,4.167,16.667
2010,4,2010-April,5,NE,1,1,24,4.167,4.167
2010,4,2010-April,6,NE,1,2,24,8.333,8.333
2010,4,2010-April,7,E,4,1,24,4.167,29.167
2010,4,2010-April,7,S,1,1,24,4.167,4.167
2010,4,2010-April,13,SW,1,3,24,12.5,12.5
2010,4,2010-April,15,SW,2,1,24,4.167,4.167
2010,4,2010-April,20,E,2,2,24,8.333,16.666
2010,4,2010-April,27,SE,5,1,24,4.167,29.167
2010,4,2010-April,28,E,2,1,24,4.167,16.667
2010,4,2010-April,30,E,3,3,24,12.5,16.667
2010,5,2010-May,1,NW,2,3,24,12.5,12.5
2010,5,2010-May,2,S,2,1,24,4.167,8.334
2010,5,2010-May,15,SE,2,4,24,16.667,29.167
2010,5,2010-May,19,SW,3,1,24,4.167,25.001
2010,5,2010-May,23,SE,2,3,24,12.5,16.667
2010,5,2010-May,23,W,2,2,24,8.333,8.333
2010,5,2010-May,31,SW,1,1,24,4.167,4.167
2010,6,2010-June,2,E,2,2,24,8.333,29.166
2010,6,2010-June,11,SE,1,2,24,8.333,8.333
2010,6,2010-June,13,SW,2,1,24,4.167,4.167
2010,6,2010-June,21,S,3,1,24,4.167,4.167
2010,6,2010-June,27,SE,1,1,24,4.167,4.167
2010,7,2010-July,2,SW,2,1,24,4.167,8.334
2010,7,2010-July,10,E,2,3,24,12.5,20.833
2010,7,2010-July,12,SE,2,1,13,7.692,15.384
2010,7,2010-July,21,SE,2,1,23,4.348,8.696
2010,7,2010-July,22,SW,1,2,13,15.385,15.385
2010,7,2010-July,24,SE,2,4,18,22.222,27.778
2010,7,2010-July,30,S,1,2,24,8.333,8.333
2010,8,2010-August,4,NE,1,2,21,9.524,9.524
2010,8,2010-August,9,SW,4,3,16,18.75,37.5
2010,8,2010-August,15,SE,3,1,24,4.167,16.667
2010,8,2010-August,21,SW,2,7,18,38.889,38.889
2010,8,2010-August,29,E,1,2,24,8.333,8.333
2010,9,2010-September,1,SW,2,2,17,11.765,17.647
2010,9,2010-September,9,E,1,2,23,8.696,8.696
2010,9,2010-September,10,S,2,1,24,4.167,8.334
2010,9,2010-September,18,SW,2,1,23,4.348,8.696
2010,9,2010-September,21,SW,2,1,24,4.167,8.334
2010,10,2010-October,4,E,3,1,24,4.167,20.834
2010,10,2010-October,7,S,1,4,24,16.667,16.667
2010,10,2010-October,14,SE,1,1,17,5.882,5.882
2010,10,2010-October,17,SE,1,2,16,12.5,12.5
2010,10,2010-October,20,S,2,1,13,7.692,15.384
2010,10,2010-October,29,SE,2,2,21,9.524,33.334
2010,10,2010-October,30,NE,2,2,24,8.333,8.333
2010,11,2010-November,14,E,1,1,23,4.348,4.348
2010,11,2010-November,16,S,1,3,24,12.5,12.5
2010,12,2010-December,1,E,2,2,24,8.333,33.333
2010,12,2010-December,8,NW,2,2,24,8.333,12.5
2010,12,2010-December,11,W,2,2,24,8.333,16.666
2010,12,2010-December,12,E,3,1,24,4.167,16.667
2010,12,2010-December,12,NE,2,1,24,4.167,12.5
2010,12,2010-December,14,E,2,1,13,7.692,15.384
2010,12,2010-December,17,NE,2,2,13,15.385,15.385
2010,12,2010-December,21,NW,1,1,23,4.348,4.348
2010,1,2010-January,17,NE,2,4,24,16.667,16.667
